date,weight,parking_active,shares,cash_krw,parked_krw,tqqq_buy_fee_krw,tqqq_sell_fee_krw,sleeve_buy_fee_krw,sleeve_sell_fee_krw,equity_krw
2011-08-31,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-01,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-08,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-12,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-15,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-16,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-19,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-20,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-22,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-26,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-29,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-09-30,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-03,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-04,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-05,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-10,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-11,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-12,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-17,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-18,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-19,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-20,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-24,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-25,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-26,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-10-31,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-01,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-03,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-04,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-08,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-10,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-11,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-15,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-16,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-17,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-18,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-22,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-25,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-29,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-11-30,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-01,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-05,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-08,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-12,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-15,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-16,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-19,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-20,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-22,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-29,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2011-12-30,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-03,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-04,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-05,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-10,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-11,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-12,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-17,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-18,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-19,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-20,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-24,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-25,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-26,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-30,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-01-31,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-01,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-03,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-08,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-10,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-15,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-16,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-17,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-22,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-24,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-02-29,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-01,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-05,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-06,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-07,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-08,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-09,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-12,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-13,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-14,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-15,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-16,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-19,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-20,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-21,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-22,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-23,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-26,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-27,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-28,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-29,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-03-30,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-04-02,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-04-03,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-04-04,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-04-05,0.0,True,0.0,0.0,99990000.99990001,0.0,0.0,0.0,0.0,99990000.99990001
2012-04-09,0.9,True,112960.80094257383,0.0,9945000.099449992,44995.50044995501,0.0,0.0,9004.500090045003,99936000.99936001
2012-04-10,0.9,True,113469.68940414905,-5.820766091346741e-11,9558930.50880517,192.91903232671484,0.0,-5.820766091346741e-15,38.60695906448208,95591388.82197422
2012-04-11,0.9,True,113307.5949976562,0.0,9683533.393501166,0.0,62.33884191318882,12.460288469599481,0.0,96836007.1271851
2012-04-12,0.9,True,112939.83674034044,0.0,9975712.19588357,0.0,146.1770986806618,29.21788023824047,0.0,99758700.51364589
2012-04-13,0.9,True,113474.60144709858,0.0,9569576.755714856,202.94594034217775,0.0,0.0,40.61354401687145,95697959.59250775
2012-04-16,0.0,True,0.0,0.0,92935816.1359699,0.0,41708.14207313311,8336.623938025507,0.0,92935816.1359699
2012-04-17,0.9,True,107448.17748353265,0.0,9243391.253847599,41821.11726118646,0.0,0.0,8369.24248821223,92885625.77622052
2012-04-18,0.9,True,107468.8044079307,0.0,9227442.128408847,7.969780372917092,0.0,0.0,1.5949125438750977,92274507.36632475
2012-04-19,0.9,True,107827.87011837437,0.0,8958782.29927495,134.24935689704404,0.0,0.0,26.86598291338985,89589273.03080784
2012-04-20,0.9,True,107945.12649611075,0.0,8871994.182541495,43.368034943418294,0.0,0.0,8.678811673345336,88720410.24703461
2012-04-23,0.0,True,0.0,0.0,86663918.65183437,0.0,38919.31148661322,7779.192446929288,0.0,86663918.65183437
2012-04-24,0.0,True,0.0,0.0,86663918.65183437,0.0,0.0,0.0,0.0,86663918.65183437
2012-04-25,1.0,False,113272.99639211808,-1.4901161193847656e-08,0.0,43305.9731434129,0.0,0.0,8666.391865183437,86611946.28682578
2012-04-26,1.0,False,113272.99639211806,-3.580960441281616e-09,0.0,0.0,5.662931842204122e-12,0.0,0.0,88161214.25451544
2012-04-27,0.9,False,101945.69675290625,8962721.138389548,0.0,0.0,4483.602370379966,0.0,0.0,89667563.80522892
2012-04-30,0.9,False,102156.8628800521,8798944.879498288,0.0,81.84720584270836,0.0,0.0,0.0,87990185.4198355
2012-05-01,0.9,False,102099.0875224402,8843963.703591924,0.0,0.0,22.52067238300981,0.0,0.0,88439839.72197072
2012-05-02,0.9,False,102032.11734961701,8896491.584829954,0.0,0.0,26.277079158594283,0.0,0.0,88965152.34201205
2012-05-03,0.9,False,102359.16956489682,8647688.241144586,0.0,124.33950209163866,0.0,0.0,0.0,86478001.46696468
2012-05-04,0.0,False,0.0,80731106.9511886,0.0,0.0,36059.73922463432,0.0,0.0,80731106.9511886
2012-05-07,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-08,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-09,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-10,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-11,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-14,0.0,False,0.0,80731106.9511886,0.0,0.0,0.0,0.0,0.0,80731106.9511886
2012-05-15,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,8072.3034647723825,0.0,80723034.64772382
2012-05-16,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-17,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-18,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-21,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-22,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-23,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-24,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-25,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-29,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-30,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-05-31,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-06-01,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-06-04,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-06-05,0.0,True,0.0,0.0,80723034.64772382,0.0,0.0,0.0,0.0,80723034.64772382
2012-06-06,1.0,False,128339.22280886036,0.0,0.0,40337.31251587159,0.0,0.0,8072.3034647723825,80674625.03174318
2012-06-07,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,79770849.17158206
2012-06-08,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,82117134.12233908
2012-06-11,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,78189360.7502751
2012-06-12,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,80657271.88286904
2012-06-13,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,79075619.37734638
2012-06-14,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,79962047.06088234
2012-06-15,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,82916467.89307281
2012-06-18,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,85054196.83340643
2012-06-19,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,87852290.15826066
2012-06-20,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,88165114.22939783
2012-06-21,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,81560883.65881446
2012-06-22,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,84098371.47112074
2012-06-25,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,79110489.75931041
2012-06-26,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,80639754.64977917
2012-06-27,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,82117134.12233908
2012-06-28,1.0,False,128339.22280886036,0.0,0.0,0.0,0.0,0.0,0.0,79162544.23368393
